dictSize,batchSize,appendTimeMillisec,
1144, 1, 6210,
1145, 1, 906,
1146, 1, 1649,
1147, 1, 794,
1148, 1, 3522,
1149, 1, 691,
1150, 1, 1838,
1151, 1, 636,
1152, 1, 105644,
1153, 1, 999,
1154, 1, 1837,
1155, 1, 862,
1156, 1, 3141,
1157, 1, 1081,
1158, 1, 1477,
1159, 1, 841,
1160, 1, 6145,
1161, 1, 1190,
1162, 1, 1707,
1163, 1, 865,
1164, 1, 3406,
1165, 1, 993,
1166, 1, 1798,
1167, 1, 846,
1168, 1, 13227,
1169, 1, 688,
1170, 1, 1389,
1171, 1, 1020,
1172, 1, 3423,
1173, 1, 899,
1174, 1, 1558,
1175, 1, 683,
1176, 1, 6612,
1177, 1, 816,
1178, 1, 1602,
1179, 1, 636,
1180, 1, 3029,
1181, 1, 991,
1182, 1, 1798,
1183, 1, 1051,
1184, 1, 25393,
1185, 1, 854,
1186, 1, 1426,
1187, 1, 686,
1188, 1, 3022,
1189, 1, 958,
1190, 1, 1969,
1191, 1, 1122,
1192, 1, 5647,
1193, 1, 773,
1194, 1, 1873,
1195, 1, 782,
1196, 1, 3415,
1197, 1, 628,
1198, 1, 1886,
1199, 1, 642,
1200, 1, 13207,
1201, 1, 694,
1202, 1, 1477,
1203, 1, 1068,
1204, 1, 3108,
1205, 1, 743,
1206, 1, 1465,
1207, 1, 785,
1208, 1, 5932,
1209, 1, 1115,
1210, 1, 1488,
1211, 1, 785,
1212, 1, 2840,
1213, 1, 778,
1214, 1, 2224,
1215, 1, 795,
1216, 1, 51366,
1217, 1, 913,
1218, 1, 1929,
1219, 1, 810,
1220, 1, 2887,
1221, 1, 843,
1222, 1, 1628,
1223, 1, 651,
1224, 1, 6197,
1225, 1, 641,
1226, 1, 1405,
1227, 1, 716,
1228, 1, 2881,
1229, 1, 839,
1230, 1, 1882,
1231, 1, 887,
1232, 1, 13151,
1233, 1, 668,
1234, 1, 1622,
1235, 1, 735,
1236, 1, 3260,
1237, 1, 1084,
1238, 1, 1897,
1239, 1, 845,
1240, 1, 7272,
1241, 1, 1015,
1242, 1, 1929,
1243, 1, 944,
1244, 1, 3507,
1245, 1, 667,
1246, 1, 1499,
1247, 1, 717,
1248, 1, 25966,
1249, 1, 903,
1250, 1, 1915,
1251, 1, 769,
1252, 1, 3131,
1253, 1, 1087,
1254, 1, 1928,
1255, 1, 741,
1256, 1, 6748,
1257, 1, 779,
1258, 1, 1589,
1259, 1, 628,
1260, 1, 3082,
1261, 1, 937,
1262, 1, 1854,
1263, 1, 1256,
1264, 1, 14069,
1265, 1, 915,
1266, 1, 1581,
1267, 1, 634,
1268, 1, 2885,
1269, 1, 731,
1270, 1, 1448,
1271, 1, 632,
1272, 1, 6859,
1273, 1, 906,
1274, 1, 1768,
1275, 1, 876,
1276, 1, 3639,
1277, 1, 842,
1278, 1, 1667,
1279, 1, 710,
1280, 1, 211362,
1281, 1, 918,
1282, 1, 1541,
1283, 1, 813,
1284, 1, 3799,
1285, 1, 836,
1286, 1, 1594,
1287, 1, 726,
1288, 1, 6383,
1289, 1, 881,
1290, 1, 1643,
1291, 1, 647,
1292, 1, 3059,
1293, 1, 1148,
1294, 1, 1776,
1295, 1, 816,
1296, 1, 13384,
1297, 1, 1047,
1298, 1, 1618,
1299, 1, 926,
1300, 1, 3003,
1301, 1, 788,
1302, 1, 2185,
1303, 1, 699,
1304, 1, 7057,
1305, 1, 885,
1306, 1, 1743,
1307, 1, 696,
1308, 1, 3010,
1309, 1, 870,
1310, 1, 1531,
1311, 1, 908,
1312, 1, 26227,
1313, 1, 819,
1314, 1, 1622,
1315, 1, 847,
1316, 1, 3296,
1317, 1, 803,
1318, 1, 1550,
1319, 1, 876,
1320, 1, 7032,
1321, 1, 877,
1322, 1, 1860,
1323, 1, 1026,
1324, 1, 3153,
1325, 1, 623,
1326, 1, 1805,
1327, 1, 821,
1328, 1, 13212,
1329, 1, 733,
1330, 1, 1752,
1331, 1, 1237,
1332, 1, 4020,
1333, 1, 960,
1334, 1, 2106,
1335, 1, 781,
1336, 1, 7011,
1337, 1, 914,
1338, 1, 1845,
1339, 1, 784,
1340, 1, 3304,
1341, 1, 873,
1342, 1, 1879,
1343, 1, 852,
1344, 1, 54423,
1345, 1, 1175,
1346, 1, 1779,
1347, 1, 675,
1348, 1, 2829,
1349, 1, 673,
1350, 1, 1288,
1351, 1, 916,
1352, 1, 7010,
1353, 1, 1092,
1354, 1, 1423,
1355, 1, 721,
1356, 1, 3168,
1357, 1, 1110,
1358, 1, 1621,
1359, 1, 758,
1360, 1, 13044,
1361, 1, 1002,
1362, 1, 1536,
1363, 1, 684,
1364, 1, 2869,
1365, 1, 878,
1366, 1, 1586,
1367, 1, 690,
1368, 1, 5775,
1369, 1, 674,
1370, 1, 1729,
1371, 1, 862,
1372, 1, 3399,
1373, 1, 837,
1374, 1, 2107,
1375, 1, 784,
1376, 1, 25785,
1377, 1, 970,
1378, 1, 1477,
1379, 1, 654,
1380, 1, 3655,
1381, 1, 728,
1382, 1, 1361,
1383, 1, 643,
1384, 1, 6606,
1385, 1, 791,
1386, 1, 1644,
1387, 1, 733,
1388, 1, 3249,
1389, 1, 797,
1390, 1, 1894,
1391, 1, 731,
1392, 1, 12468,
1393, 1, 809,
1394, 1, 1665,
1395, 1, 1011,
1396, 1, 3318,
1397, 1, 721,
1398, 1, 1402,
1399, 1, 808,
1400, 1, 6655,
1401, 1, 792,
1402, 1, 1771,
1403, 1, 638,
1404, 1, 3312,
1405, 1, 854,
1406, 1, 1823,
1407, 1, 1048,
